	17	18	19	22	23	24	25	26	27	28	29
17	1.0	0.9866381227690817	0.9820247329300171	0.9482633413692005	0.9430389074637935	0.9479348907554642	0.9315237784969659	0.9412582701209558	0.8563327034241617	0.9462548368291317	0.9143627755962638
18	0.9866381227690818	1.0	0.9778395700131747	0.9224151673855935	0.9245264645521059	0.9265150792796565	0.9023161753843795	0.9086832784697367	0.8936794102827591	0.9494953283812378	0.9445247845366106
19	0.982024732930017	0.9778395700131745	1.0	0.9480737483918615	0.9541116375539384	0.9471196324462304	0.9301293523962829	0.9367839325178764	0.8764127760539943	0.9521099610475926	0.9338427533519867
22	0.9482633413692005	0.9224151673855935	0.9480737483918616	1.0	0.9896924342986687	0.9730903281708395	0.9751137708534768	0.9755304958689871	0.7868228418708927	0.9463092869739622	0.8637310299277932
23	0.9430389074637935	0.9245264645521056	0.9541116375539384	0.9896924342986686	1.0	0.9753337299135416	0.96485082939731	0.9699704990735045	0.8114918712415479	0.9482960119127076	0.880670695319481
24	0.9479348907554643	0.9265150792796565	0.9471196324462304	0.9730903281708395	0.9753337299135416	1.0	0.9751547701905828	0.9853591259222091	0.8019764475172465	0.9399961424239412	0.8829155502484115
25	0.9315237784969659	0.9023161753843795	0.9301293523962829	0.975113770853477	0.9648508293973099	0.9751547701905829	1.0	0.9963955935172781	0.7538050072603698	0.9158780765242679	0.8252103496168808
26	0.9412582701209558	0.9086832784697367	0.9367839325178764	0.9755304958689871	0.9699704990735046	0.9853591259222092	0.9963955935172782	1.0	0.7770366689914281	0.925006080218903	0.849175395287956
27	0.8563327034241617	0.8936794102827592	0.8764127760539943	0.7868228418708928	0.8114918712415479	0.8019764475172465	0.7538050072603698	0.7770366689914281	1.0	0.8999249477797941	0.9715116957030894
28	0.9462548368291317	0.9494953283812378	0.9521099610475926	0.9463092869739622	0.9482960119127078	0.9399961424239414	0.9158780765242679	0.9250060802189028	0.8999249477797941	1.0	0.9547483236051041
29	0.9143627755962638	0.9445247845366106	0.9338427533519867	0.8637310299277932	0.880670695319481	0.8829155502484115	0.8252103496168808	0.8491753952879562	0.9715116957030894	0.9547483236051041	1.0
