	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56
1	1.0	0.9461953440925817	0.9280688345347493	0.7067643577093106	0.8917131497058763	0.8501299164606715	0.8592432963323712	0.8565603744970827	0.842985741710671	0.8699473656992978	0.8596083492799718	0.8372411980800807	0.6828158002429253	0.7220149007687374	0.8875304089923693	0.8972390457718659	0.5876119129374007	0.6457224904431255	0.6143536665539873	0.7086144749080481	0.6977206622804036	0.5265258546632566	0.5643854292158251	0.5599273716222551	0.48592417356192785	0.5089598941015621	0.8489699958040116	0.6833678144542512	0.7801734219345322	0.8795370583969476	0.8800099603862109	0.8784635033463004	0.8696685190277191	0.8587452034563202	0.8636243857804438	0.9251956194596553	0.9082969473584975	0.8613800055011548	0.863013767515403	0.8725978906889923	0.9439763478045009	0.9118286177619254	0.8990386221074681	0.9130957572010859	0.9184431455793707	0.9739094437113844	0.9460243353385143	0.8881253986270964	0.775943128947622	0.7809127690596418	0.7606563008340682	0.7676866327284633	0.7802198793779179	0.828238004019076	0.8324861256430877	0.9013720365154538
2	0.9461953440925817	1.0	0.9896351207342221	0.7051043638486394	0.8706561573120125	0.8261846431989383	0.8518942537444144	0.8606422206095561	0.8349343548726271	0.8745525366856969	0.852571670239274	0.8614561999697755	0.7116785321366096	0.7580130299391217	0.8746129271469211	0.9041666889142569	0.4739098347334308	0.5439409534822255	0.5002545096249734	0.6872933750940151	0.6713348901780324	0.40213499335031905	0.44142053896203465	0.44156888435596886	0.36315238901289154	0.3871061982685498	0.780607780339392	0.5696413440206729	0.7044110353381309	0.9091059632314659	0.9010808938664232	0.9031669443039623	0.8965434431995787	0.8893800600226569	0.8956762913886571	0.8695656360531638	0.887964182540583	0.8714659460992478	0.8668324709424032	0.87179321367375	0.9296517459599181	0.894284821386871	0.8862829246510598	0.8719433086654438	0.8787386897239088	0.9608162556999004	0.9840948791150491	0.8101687673848863	0.7010156719241486	0.6972896146862481	0.8094005195381051	0.8125003417764539	0.8186133214702261	0.8370188886641253	0.84788981790413	0.8932805432158146
3	0.9280688345347493	0.9896351207342221	1.0	0.7340245420501628	0.8607510684613898	0.811152531403056	0.8634161848239911	0.8605823509937439	0.8460878454876731	0.8803619611756701	0.8618961903308975	0.8847912407979054	0.7459162177041748	0.7894121285049052	0.872389751543705	0.924669647652628	0.405566424693886	0.48067023739715453	0.4290485053268821	0.6457329851213944	0.6295364190547725	0.3220388576227779	0.3647715357309102	0.3623824474455126	0.2848253264977297	0.3128474342681933	0.7323469013785476	0.5061733686964893	0.6471390805180551	0.9205895174125321	0.9074841291075336	0.9104350337490713	0.9070451313375413	0.9055927060843793	0.9078547703667446	0.8712400053604794	0.9077446014491489	0.8976412844256261	0.8939268311243268	0.8959739955720191	0.9396069049844268	0.9113402246072303	0.9054421989721309	0.8895724609705165	0.8915033703972053	0.9486093252063347	0.9864060499042724	0.8001623992061246	0.7013319594392334	0.6936152409312079	0.8282632186755848	0.8247535993611058	0.8300479090616127	0.853800097824692	0.8609783317795529	0.9001543965667431
4	0.7067643577093106	0.7051043638486393	0.7340245420501628	1.0	0.8024541737760978	0.7198457422441437	0.8086750848487239	0.7671509390249242	0.8150512417407048	0.8269543076716145	0.8240593250150725	0.8123719248552937	0.6695300922803711	0.6658610393967757	0.7876684380546809	0.8876184861374321	0.0	0.0635845359442033	0.013837401175213315	0.3014589979090051	0.2669614246914926	0.0	0.0	0.0	0.0	0.0	0.399138248832618	0.1285496807220963	0.2659301828317998	0.7132174420281476	0.6879235728756519	0.6695146710829257	0.6971691413951352	0.6821515217737993	0.7076481318078532	0.8115370490989635	0.8716610958460944	0.864552492771757	0.8725742416178146	0.8592915044798326	0.8177088241233147	0.8249357667578626	0.9008833590178134	0.8487466982289195	0.8434610618725615	0.7869931926410518	0.7156792253731391	0.7639917745491533	0.643827533288571	0.6695730810219398	0.7514368093010644	0.7557240024270404	0.7934885085001491	0.7898855273787505	0.7913143398624143	0.8428499980594134
5	0.8917131497058763	0.8706561573120125	0.8607510684613898	0.8024541737760978	1.0	0.9499735016106904	0.9800696387587963	0.962892604683684	0.957153135303599	0.9750343516282524	0.9746125082525197	0.7938244851764582	0.644831727754579	0.6894410830856591	0.9660784298244458	0.9232958699477579	0.45726743400795516	0.5194884219938862	0.4733340449082883	0.6557075747688914	0.6490870786738195	0.40905266321072287	0.4475600675515072	0.4380021509102344	0.36515368191197234	0.3895810164911182	0.7575562209581924	0.6005815773174978	0.6834416634951697	0.8020958298747835	0.7959344660250082	0.7866637108945633	0.7826215115942475	0.7761300424578353	0.7989441538112831	0.866000763400905	0.89259404419795	0.865515263902682	0.8748197183629043	0.8772648714774717	0.8808213995708697	0.8738729246317112	0.8907108396975523	0.8873777187085945	0.8787498168999214	0.9244074084487879	0.8720755772945457	0.8661561587139668	0.7774093755265243	0.7687906535802611	0.8565433092141418	0.8561773362423936	0.8677445197644542	0.9228296741004647	0.9217102877139496	0.9670855284027527
6	0.8501299164606717	0.8261846431989383	0.8111525314030559	0.7198457422441437	0.9499735016106904	1.0	0.928896582287061	0.9710465611475153	0.9570955372944522	0.9264127890964126	0.9248103452147124	0.7245014575135079	0.5890897044455795	0.620561843981039	0.9713056374313944	0.8495119654781406	0.4890437442622654	0.545483383292592	0.5111004848778075	0.6991184109736248	0.6916080527154528	0.4709719244527933	0.5019240792661375	0.49187580288561056	0.4190561508302712	0.437870734197817	0.7373002480679532	0.6430616262108317	0.6946649601241474	0.7732357005904107	0.7614444785765873	0.7540115820248691	0.7456319622130972	0.7371389474771867	0.7647297478373355	0.8056316690067379	0.8227656370746332	0.7615284187203808	0.7685799005803968	0.7788962546925525	0.8305062604340598	0.7942632759618189	0.8147527376010422	0.8094203625389877	0.7995788637644672	0.8837670332320072	0.829316616525258	0.8312821093700262	0.766469700997616	0.7570398247667933	0.8341483531829248	0.8297497997203075	0.8540322318777881	0.8558833739869347	0.8571487178594114	0.9071526563796869
7	0.8592432963323711	0.8518942537444144	0.8634161848239912	0.808675084848724	0.9800696387587963	0.928896582287061	1.0	0.9654372705879947	0.9706754712764151	0.9893108453314368	0.9858393772073513	0.7977785570974347	0.6582964013963365	0.6975504299587713	0.9543239687902109	0.9434974562134159	0.35367619470053896	0.42368442333451894	0.3640843511995973	0.5921157829475584	0.5810682515227575	0.30068464466571326	0.32804957382672584	0.3269560550045563	0.2552202348537815	0.28291037770486255	0.6792529754844812	0.4993521320646671	0.6019348073156838	0.8111928896112788	0.7919043510894055	0.7946081649797059	0.788068332211476	0.7972360098386567	0.8060955592920998	0.8511173288176236	0.9085696335264855	0.8874791847983909	0.8863289150559018	0.9021859559236766	0.8756665488937093	0.8803534500981921	0.9049735380049837	0.8911808437433325	0.8787583201031166	0.8969800225975183	0.8570819343258607	0.8379977836473401	0.7536265820373239	0.7414471255657794	0.8706815110990569	0.8602941474170448	0.8845851036535035	0.9365420486541791	0.9362079865912546	0.9765678056264885
8	0.8565603744970827	0.8606422206095561	0.8605823509937439	0.7671509390249242	0.9628926046836841	0.9710465611475153	0.9654372705879947	1.0	0.9759658592677347	0.9708277820931769	0.9551608482305027	0.765439197668198	0.6157691879722922	0.6611252316994165	0.9880682930478073	0.9076464012264372	0.4319597696558112	0.49887867285359244	0.45536201183108765	0.6754947738247448	0.67108508093338	0.39036990074195727	0.4301562841575395	0.4212015981336644	0.3384499200220402	0.36660908505695516	0.728245596735253	0.5724188222422949	0.6664519584229374	0.8339612249461245	0.8257289554451904	0.8249323126104734	0.8138423103782564	0.8180732428977134	0.831371082808247	0.8168645612329898	0.8701474614981769	0.8295476330474283	0.8380985826028976	0.8530180925312304	0.8625526270100163	0.8490654556449401	0.8635751455319334	0.8490043715960873	0.8393087053809288	0.9046197646552179	0.8588067223567797	0.8120861736981946	0.736546988774905	0.7230724009070382	0.8783686156363681	0.876019011201507	0.8938092628794373	0.9055294678884502	0.903952636259363	0.949363453161633
9	0.842985741710671	0.8349343548726271	0.8460878454876731	0.8150512417407049	0.9571531353035991	0.9570955372944522	0.9706754712764151	0.9759658592677349	1.0	0.9688158744700619	0.9567333355557643	0.7796451496426988	0.6371137865512942	0.6839203932578132	0.9694610270555033	0.9158645355562944	0.3265574995122352	0.3969460614117118	0.35058386666279323	0.5831657821766814	0.5726630324145577	0.2912925237825395	0.33136565947471097	0.3165668740565933	0.24322387067906906	0.2710593945689877	0.6455924430738121	0.4824984511482938	0.5740684154016814	0.818522342668016	0.8025290930959965	0.7975197727774588	0.7965106720611327	0.7944651219237953	0.8074456525650121	0.848050451895765	0.8943087397236741	0.8483884690264044	0.8495842586795598	0.8675192536519448	0.8727643388299873	0.8623080418615242	0.8927428358511764	0.8778860894643128	0.8649342579487493	0.8828290062449676	0.8382641418479198	0.8515010111178726	0.7935619247702032	0.7821280966752095	0.8803409766371735	0.8690923551413143	0.8874031303965016	0.9005068925980942	0.8946218524431924	0.945897414074797
10	0.8699473656992979	0.874552536685697	0.8803619611756703	0.8269543076716145	0.9750343516282524	0.9264127890964123	0.9893108453314365	0.9708277820931768	0.9688158744700619	1.0	0.983845536879945	0.8101617752493886	0.6653642638200227	0.7226197361613365	0.962812226206302	0.9544732659441747	0.37041048893868095	0.44010095964679485	0.39340183985735466	0.6141918265503125	0.6064475439652085	0.3078853298147257	0.3493870565401621	0.343242950784454	0.2628566893049994	0.2929178654099335	0.7040803307813894	0.5169731346284876	0.6163146094199232	0.8419170617503834	0.8238317871661596	0.8234575588302396	0.821713197252105	0.8255588641841042	0.8407981424675156	0.8549383223912869	0.9177881707326784	0.9075528369260626	0.9034142625894689	0.9142674306092491	0.8874538542599423	0.8989525264050329	0.9118873400493754	0.9002419351557513	0.8902409468327308	0.9074323755562042	0.8764126485436775	0.8319931294423689	0.7493026347769594	0.7325218124972372	0.8801033618710047	0.8689794932697091	0.8904818231891777	0.944318466488284	0.9489719692645769	0.9876815989888306
