	5	6	7	8	9	10	11	54	55	56
5	1.0	0.9545851969426349	0.98799091666757	0.9786875109844398	0.9742935738866756	0.9888589546836253	0.9877317526350433	0.8792913400263205	0.9079466543761157	0.9036616873866158
6	0.954585196942635	1.0	0.956226187014201	0.9720431951179334	0.9731294752110372	0.9473890020284677	0.9533235865309129	0.8397398392524037	0.8747816371485473	0.8833006006489511
7	0.98799091666757	0.956226187014201	1.0	0.9734322921695953	0.9733601786666712	0.9920996969757904	0.9870613944644989	0.8587857132230055	0.8892061996202347	0.8859807039449404
8	0.9786875109844398	0.9720431951179334	0.9734322921695953	1.0	0.9798492905316867	0.9736087648236376	0.9740281047812872	0.8651473256030555	0.8915429000803575	0.8964789320820704
9	0.9742935738866756	0.973129475211037	0.9733601786666712	0.9798492905316867	1.0	0.9752171008707784	0.9696076350617459	0.8591629223158819	0.8905822950684676	0.8881981078875161
10	0.9888589546836253	0.9473890020284677	0.9920996969757904	0.9736087648236376	0.9752171008707784	1.0	0.9906629865030891	0.8592726299028334	0.9043144649832209	0.8958968042608153
11	0.9877317526350431	0.953323586530913	0.9870613944644989	0.9740281047812873	0.9696076350617459	0.9906629865030891	1.0	0.8759656620708666	0.9006934452696852	0.9084572589350766
54	0.8792913400263206	0.8397398392524037	0.8587857132230055	0.8651473256030556	0.8591629223158819	0.8592726299028334	0.8759656620708667	1.0	0.9751556602517656	0.951961298280031
55	0.9079466543761157	0.8747816371485471	0.8892061996202345	0.8915429000803575	0.8905822950684676	0.9043144649832209	0.9006934452696852	0.9751556602517655	1.0	0.9462555000155639
56	0.9036616873866158	0.883300600648951	0.8859807039449404	0.8964789320820703	0.8881981078875161	0.8958968042608154	0.9084572589350766	0.951961298280031	0.9462555000155639	1.0
