	31	32	33	34	35
31	1.0	0.9898214338129605	0.9952074739847768	0.9955219703517837	0.9895477270704323
32	0.9898214338129605	1.0	0.9872708363557918	0.9855073830857638	0.9981790682308549
33	0.9952074739847768	0.9872708363557918	1.0	0.9978785770408073	0.98821708027032
34	0.9955219703517837	0.9855073830857638	0.997878577040807	1.0	0.98896673253667
35	0.9895477270704323	0.9981790682308549	0.98821708027032	0.98896673253667	1.0
