	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56
1	1.0	0.9901040618808121	0.9897187181449774	0.7302327995949937	0.14571611555834268	0.17393492666159968	0.1189330301329404	0.16292721941500887	0.20468995778655244	0.1322906991086005	0.13123511638948657	0.6905892416113323	0.5977848491837271	0.5943659766255309	0.3304948588391012	0.9519232067796863	0.03814128714466624	0.04474502068673557	0.04183144650694714	0.21284696606902706	0.21665369186091388	0.05068217135756744	0.04659425847822196	0.02037770683188427	0.011861877033715315	0.009317053509255796	0.09961356648550491	0.12588000247645284	0.10947711059056316	0.9158263691195795	0.901999333501944	0.8993324013129724	0.8934399120173351	0.8990698095276172	0.8970782962917581	0.9308136809995832	0.9218511535012922	0.9072460593090831	0.9420912933978254	0.9058629460001383	0.9472913155755054	0.9225811538430932	0.933441137224155	0.912146812663606	0.9160658374358818	0.9909002707547807	0.9905941495426863	0.7536934804468944	0.4154092012626541	0.4137511067784927	0.1933695153646135	0.170663892712889	0.17574250316954718	0.269154755547165	0.25701349683901703	0.33929885315168534
2	0.9901040618808121	1.0	0.9994056889018985	0.7137061578644759	0.1359162614322693	0.16321057074981615	0.11017238938768079	0.15419976280288072	0.193229917454243	0.1244462319907462	0.12204767821452571	0.6848398046906462	0.593044411034023	0.5871474227669948	0.3220138552070317	0.9344230533891457	0.03647084900430752	0.041440573392737726	0.040739377987120136	0.21067102304913482	0.2161835526774885	0.04647267555783377	0.045319093825556885	0.016484182430476297	0.009771066990066796	0.007377081099485284	0.09672134354389975	0.12290230839277719	0.10397060969058286	0.8875432031299751	0.8734271877643766	0.8686361657399021	0.8620137252391773	0.8685096994773576	0.8690292407240826	0.9230039022619356	0.9132515482122477	0.8991398327584081	0.9345670102095597	0.9008927527541502	0.9389594492267541	0.9146523380825404	0.9221277151651632	0.8968936119414324	0.9046845155114934	0.9757437763371327	0.9779477450497556	0.7409085500931739	0.4043579313032903	0.40238227987830993	0.1885534039576208	0.16622496580970458	0.17098903475717556	0.25626695283652245	0.2480504064884459	0.3311824481724126
3	0.9897187181449774	0.9994056889018986	1.0	0.7305813764213361	0.1384480355067354	0.168977666144693	0.11341039655078242	0.1549605526239456	0.19410193668323616	0.12785847694090163	0.12874697831453613	0.688273880283993	0.5938522169219818	0.5910273448244528	0.32394213470135264	0.9393019069084599	0.027975319298218275	0.033469517474008156	0.029304196488192873	0.20434796260902072	0.20692514530529854	0.033592950730947056	0.035303582727923784	0.008713739598548194	0.00036963645171624255	0.0	0.08708248073743602	0.11253147611431785	0.09650000152634879	0.885899184275537	0.8707750204560963	0.8665739985816281	0.8600746883116189	0.8657564875650375	0.8649385895925675	0.9279951062092877	0.9194369617853843	0.9045206075797133	0.9367613747426564	0.9059257770988279	0.9446315885850358	0.9184823379706486	0.927267761368796	0.9042461583880614	0.9075123216541328	0.9752032541881501	0.979042992178588	0.7432595915040492	0.40917445310597883	0.40283158409705505	0.1841412649280314	0.16889283637151842	0.1722456499747261	0.2587939132290129	0.25306680739670667	0.3336244829618108
4	0.7302327995949937	0.7137061578644759	0.7305813764213361	1.0	0.16301877408006782	0.1702793638415074	0.11738540836118284	0.19415207344339538	0.22153401965655364	0.1451694509971493	0.12072651486490675	0.5458424203534309	0.4633686226355453	0.4567933164103862	0.3086073516186516	0.8116011907622204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6182098110313032	0.5769442464510899	0.5957810935059804	0.5775918387049944	0.5902626591658813	0.5849176330126059	0.8500173862779796	0.830614535222864	0.7811877644930932	0.822308917045023	0.7932561965199947	0.8267825901718462	0.8355381198755751	0.8714492828235304	0.8642632636286942	0.857835671163378	0.6914535049030669	0.7231370903928225	0.7562668647788818	0.448216636405493	0.4082903041616643	0.26341792380810775	0.22394190414720896	0.22631388117512646	0.24718470072563464	0.26129028421421263	0.33037824279990746
5	0.14571611555834277	0.13591626143226926	0.1384480355067354	0.16301877408006785	1.0	0.9889970825087872	0.9969234380572947	0.9935220377846113	0.9910938411947326	0.9985374862183044	0.9980045571632487	0.042886410455087405	0.023935919445184025	0.024641576764056546	0.9269642314051834	0.22914703013241944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10441072602523077	0.08913330773284804	0.09441694798375272	0.0831009743981933	0.09001294676057191	0.09225626617250703	0.16459043612164498	0.16054788057220598	0.17290269492102364	0.20655465476886	0.16819311689765948	0.15387809828757432	0.1523573988475489	0.2158996293855311	0.15247989667337278	0.15005735444175342	0.14262977805166105	0.1637054455599325	0.11428048009847441	0.02735521317002375	0.02100953619825554	0.307812493753826	0.28332376785532976	0.2873170768965348	0.9039982901156586	0.908713228501501	0.9256540734323605
6	0.17393492666159968	0.16321057074981615	0.16897766614469303	0.17027936384150738	0.9889970825087872	1.0	0.98122227136861	0.9967989353015957	0.9936795725190085	0.9857660611856935	0.9821273218913761	0.06767655980773384	0.0507187301942659	0.039421431163681186	0.9436671764386446	0.2706462506031332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12704627071001773	0.11233533398733381	0.11789030875433648	0.10645405452679849	0.11284045679235236	0.11851502830856249	0.19608884181520544	0.18961185466992495	0.1991917312573497	0.23488539349002702	0.19424526656872843	0.1825395585284053	0.1767658757770291	0.2457071560795007	0.1823008659751508	0.1769545745236117	0.17236086446777765	0.19721438038379296	0.14817472921857885	0.045991114842947364	0.04162038388604912	0.3377537355079319	0.31048596494609415	0.3129850454999686	0.9143107988340404	0.9201937661471157	0.9400935165639088
7	0.1189330301329404	0.11017238938768079	0.11341039655078244	0.11738540836118282	0.9969234380572947	0.9812222713686101	1.0	0.9872177040873189	0.9828653874861292	0.9983136646550685	0.9991218557989971	0.017656449559641133	0.005543227453296209	0.002185279260841941	0.9116543266055028	0.19963981340082448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07968959772616155	0.07078438954835382	0.07307931359474487	0.06150727057074146	0.069468903729258	0.07300786483165662	0.13971997249697782	0.13491209261871046	0.1423736808626045	0.1783406566277866	0.14223269668761998	0.12697119615042918	0.12316682639507515	0.18655810422510516	0.12895722031877324	0.1169526886015558	0.1139897986820722	0.13442653517174724	0.09030745911540085	0.00670447286064798	0.00146249981901887	0.28335450473816876	0.25774996235595327	0.25964791126465114	0.8903443270052833	0.8945178656103658	0.9089584696145911
8	0.1629272194150089	0.15419976280288075	0.15496055262394562	0.19415207344339538	0.9935220377846113	0.9967989353015957	0.9872177040873191	1.0	0.9959933779047153	0.9904140270008828	0.9895426347463834	0.05954987984981292	0.03899666140647759	0.037288643694931	0.9377919767533717	0.2484984783187704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11890419149263098	0.10446450483610642	0.1079396713487023	0.09682143791781542	0.10621455827832141	0.11051030701272357	0.18337164392503258	0.17595614913160704	0.18890068788135814	0.22732373397290886	0.1851964258713939	0.17322355754296076	0.16873215953967274	0.23516249796700428	0.17148670112128206	0.16752615757160721	0.1632019359394002	0.18086930769261295	0.12977740824673858	0.036978659910551895	0.030206214523233656	0.31719733072009526	0.29210422115703544	0.2942374561390876	0.9132392715639073	0.9169197391574704	0.9338846770666244
9	0.20468995778655238	0.19322991745424295	0.1941019366832362	0.2215340196565536	0.9910938411947326	0.9936795725190085	0.9828653874861293	0.9959933779047153	1.0	0.9873962314110959	0.9856534282380542	0.10083361610387158	0.06936093329085453	0.06864721573744045	0.9526127498676132	0.29381255662031674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14978397120746403	0.1384291634845731	0.13986727997996154	0.131607092606918	0.1357610775060541	0.1407213906544315	0.22780866301509037	0.22486954595277844	0.2342141475600471	0.27061347657845025	0.22769830186661333	0.21565312035336162	0.2122804408221579	0.28115156819177545	0.21809934142413784	0.21081097127930287	0.20464198806361253	0.22118308517388835	0.1783485066939833	0.0732640823207922	0.06732424785380348	0.34934152835345317	0.32261880154267775	0.3271618732041539	0.9215416864845039	0.9260146887339183	0.9483070226623432
10	0.13229069910860053	0.1244462319907462	0.1278584769409017	0.1451694509971493	0.9985374862183044	0.9857660611856934	0.9983136646550685	0.9904140270008829	0.9873962314110959	1.0	0.9990176634159021	0.034563868421070336	0.018406365001361478	0.009621672815816669	0.9228906191525402	0.21216674892398982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09583569134562704	0.08030377614035311	0.08063994393239424	0.07044404947961894	0.07925369421115698	0.08210061345975009	0.15677552159285846	0.1488544086346966	0.16208872795664805	0.19183551372946195	0.15476816719776465	0.14146359652509521	0.13836101151640834	0.20073551038097817	0.14200516059233323	0.1343001606266181	0.12904506417357758	0.15132433408518609	0.10456018222888887	0.012126263596623367	0.012730430321549698	0.288250726704487	0.26426107434566054	0.26700288209711986	0.9019430706137509	0.9054246264528933	0.9189663912066413
