	17	18	19	22	23	24	25	26	27	28	29
17	1.0	0.9997260802156713	0.9993532999678081	0.9568253533607314	0.9581399459781769	0.9221633339209302	0.9139532837872801	0.9119655827932558	0.9622195970837386	0.9627493879816152	0.9613613057985014
18	0.9997260802156713	1.0	0.999357712124496	0.9580611455704592	0.9581019093203863	0.922727450980955	0.9131644133225205	0.9118510629652804	0.9645064653841474	0.9647237786023044	0.9628446585655597
19	0.9993532999678081	0.999357712124496	1.0	0.9618733766297887	0.9622342933111472	0.9281082181357685	0.9200650969481681	0.91814541498204	0.9656927545883368	0.9673832746199238	0.9650665448838404
22	0.9568253533607314	0.9580611455704591	0.9618733766297886	1.0	0.9996695740352775	0.9431314136833595	0.9352508132160025	0.9332096830067445	0.9619193890512663	0.9718030290587346	0.9621310186327292
23	0.9581399459781768	0.9581019093203862	0.9622342933111472	0.9996695740352776	1.0	0.9421433805701518	0.933752399686389	0.9329367241676937	0.9621033777636249	0.9717871525298329	0.9625146585746748
24	0.9221633339209302	0.922727450980955	0.9281082181357685	0.9431314136833595	0.9421433805701518	1.0	0.998838538090203	0.9982370315934916	0.9248238408917292	0.9371474137178547	0.9268545470334418
25	0.9139532837872801	0.9131644133225205	0.9200650969481682	0.9352508132160025	0.933752399686389	0.9988385380902028	1.0	0.999759943897223	0.9154014034395415	0.9273453351164931	0.9172910840027897
26	0.9119655827932558	0.9118510629652804	0.9181454149820399	0.9332096830067445	0.9329367241676937	0.9982370315934916	0.9997599438972232	1.0	0.912318661015094	0.9263166786773489	0.9161973544008147
27	0.9622195970837385	0.9645064653841474	0.9656927545883368	0.9619193890512664	0.9621033777636249	0.9248238408917292	0.9154014034395415	0.912318661015094	1.0	0.9947700003003559	0.9993431413333572
28	0.9627493879816152	0.9647237786023045	0.9673832746199238	0.9718030290587345	0.9717871525298328	0.9371474137178546	0.9273453351164931	0.9263166786773489	0.9947700003003559	1.0	0.9952919268628285
29	0.9613613057985014	0.9628446585655597	0.9650665448838402	0.9621310186327292	0.9625146585746746	0.9268545470334418	0.9172910840027897	0.9161973544008148	0.9993431413333572	0.9952919268628284	1.0
